报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
固定资产报废损失,0.0,10.6,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,163.87,0.0,0.0,0.0,198.72,0.0,0.0,0.0,11.78,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,0.0,-114.68,0.0,166.08,0.0,102.53,0.0,15.9,0.0,17.85,0.0,44.28,0.0,5.6,0.0,-5.6,0.0,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,268.33,0.0,545.29,0.0,215.85,0.0,289.89,0.0,28.49,0.0,168.04,0.0,113.99,0.0,227.45,0.0,75.82,0.0,248.97,0.0,18.6,0.0,34.29,0.0,8.5,0.0,220.69,0.0,83.38,0.0,197.58,0.0,270.81,0.0,516.64,0.0,394.99,0.0,-901.69,0.0,197.41,0.0,2241.58,0.0,-1466.66,0.0,-1782.04,0.0,-102.09,0.0,235.54,0.0,-577.15,0.0,15330.94,0.0
投资损失,0.0,-64.31,0.0,-66.4,0.0,19.26,0.0,-1.12,0.0,6.07,0.0,-122.28,0.0,-84.74,0.0,-183.01,0.0,-33.53,0.0,-96.87,0.0,-4.21,0.0,-136.42,0.0,29.69,0.0,24.03,0.0,0.6,0.0,-48.5,0.0,59.83,0.0,-229.16,0.0,-891.08,0.0,-2286.58,0.0,-2181.32,0.0,-4898.25,0.0,-1946.74,0.0,-3564.3,0.0,-1169.72,0.0,-2365.72,0.0,-9755.54,0.0,-12709.58,0.0
递延所得税资产减少,0.0,-35.2,0.0,-19.26,0.0,-39.6,0.0,33.3,0.0,-60.87,0.0,-40.45,0.0,-97.74,0.0,-77.96,0.0,-90.5,0.0,69.67,0.0,-182.39,0.0,-99.91,0.0,-116.72,0.0,-168.98,0.0,-260.02,0.0,-496.09,0.0,-258.58,0.0,-689.39,0.0,-220.44,0.0,-418.56,0.0,-440.04,0.0,-343.69,0.0,-58.09,0.0,-613.26,0.0,-322.39,0.0,-375.11,0.0,-3735.74,0.0,-4868.38,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,0.0,-19.47,0.0,-18.55,0.0,-3.22,0.0,-2.34,0.0,-1.98,0.0,-116.87,0.0,-2.06,0.0,-11.29,0.0,-0.71,0.0,-1.65,0.0,-0.72,0.0,-126.66,0.0,-0.85,0.0,-211.56,0.0,-7.07,0.0,-1524.77,0.0,-155.64,0.0,-187.38,0.0,9.2,0.0,624.64,0.0,-45.98,0.0,95.33,0.0
存货的减少,0.0,-462.22,0.0,-1166.67,0.0,-305.47,0.0,-498.99,0.0,-1113.46,0.0,-2558.17,0.0,-3648.24,0.0,-10356.46,0.0,63.0,0.0,-180.69,0.0,-729.69,0.0,-2262.4,0.0,-3310.88,0.0,-7540.15,0.0,-1972.34,0.0,-887.59,0.0,9396.61,0.0,2733.11,0.0,3932.64,0.0,2177.32,0.0,-3635.05,0.0,-26189.72,0.0,6863.04,0.0,-2323.09,0.0,-6315.33,0.0,-27191.99,0.0,-27116.8,0.0,-12242.67,0.0
经营性应收项目的减少,0.0,7691.8,0.0,3377.0,0.0,-2409.83,0.0,-399.47,0.0,-7237.23,0.0,-3851.62,0.0,-11758.79,0.0,-11376.9,0.0,-15468.04,0.0,-21274.1,0.0,-20123.81,0.0,-13259.05,0.0,-17851.93,0.0,-12604.71,0.0,-25023.74,0.0,-13770.45,0.0,-74629.84,0.0,2929.27,0.0,-30034.45,0.0,-4279.42,0.0,-60127.26,0.0,-44044.68,0.0,-66690.96,0.0,-8566.34,0.0,-51373.91,0.0,-23080.53,0.0,41179.82,0.0,61448.62,0.0
经营性应付项目的增加,0.0,-7353.63,0.0,-4373.19,0.0,728.78,0.0,-577.35,0.0,2334.94,0.0,4282.4,0.0,4965.83,0.0,9409.03,0.0,5578.46,0.0,7837.2,0.0,6197.27,0.0,4652.52,0.0,9610.82,0.0,2536.64,0.0,10727.13,0.0,166.68,0.0,55280.65,0.0,6363.03,0.0,16650.51,0.0,15642.0,0.0,23365.06,0.0,26106.58,0.0,26322.56,0.0,9805.41,0.0,11244.17,0.0,23935.44,0.0,114520.53,0.0,36182.16,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,1622.84,0.0,2252.59,0.0,1739.94,0.0,6060.01,0.0,-409.22,0.0,9648.52,0.0,-622.2,0.0,6566.17,0.0,4217.14,0.0,9697.21,0.0,1452.06,0.0,17141.97,0.0,6496.73,0.0,12445.36,0.0,6320.4,0.0,20578.11,0.0,19559.47,0.0,54323.34,0.0,28455.73,0.0,67697.89,0.0,6553.92,0.0,24209.99,0.0,19737.34,0.0,79814.46,0.0,13149.85,0.0,61420.3,0.0,237627.98,0.0,283085.11,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,6642.74,3842.54,3711.09,4307.2,2576.47,19107.69,15981.25,15490.32,11593.46,10935.9,15137.88,14248.44,9278.24,32007.54,32606.69,33337.0,27305.85,35433.22,0.0,32968.09,0.0,20741.3,0.0,32135.66,0.0,30614.64,0.0,32258.7,0.0,32479.22,0.0,36352.1,0.0,87255.6,0.0,46136.39,0.0,288618.27,0.0,96887.44,0.0,173263.06,0.0,205323.48,0.0,132943.0,0.0,166085.77,0.0,110863.53,0.0,156196.36,0.0,247711.32,0.0,226921.61,0.0
现金的期初余额,11616.87,11616.87,11616.87,11616.87,4307.2,4307.2,4307.2,4307.2,15490.32,15600.67,15490.32,15490.32,14248.44,14248.44,14248.44,14248.44,33337.0,33337.0,0.0,33337.0,0.0,33093.99,0.0,32968.09,0.0,32135.66,0.0,32135.66,0.0,32258.7,0.0,32258.7,0.0,36383.39,0.0,36352.1,0.0,46136.39,0.0,46136.39,0.0,233944.94,0.0,96930.5,0.0,205323.48,0.0,205323.48,0.0,166085.77,0.0,166085.77,0.0,156196.36,0.0,156196.36,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137057.5,0.0,0.0,0.0,15.5,0.0,264.8,0.0,29.5,0.0,79.08,0.0,113.06,0.0,13.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137057.5,0.0,15.5,0.0,15.5,0.0,29.5,0.0,29.5,0.0,113.06,0.0,113.06,0.0
现金及现金等价物的净增加额,-4974.13,-7774.33,-7905.78,-7309.68,-1730.73,14800.5,11674.05,11183.13,-3896.87,-4664.76,-352.45,-1241.89,-4970.19,17759.1,18358.25,19088.57,-6031.16,2096.22,0.0,-368.91,0.0,-12352.68,0.0,-832.43,0.0,-1521.02,0.0,123.04,0.0,220.52,0.0,4093.4,0.0,50872.21,0.0,9784.29,0.0,242481.88,0.0,187808.56,0.0,-60681.88,0.0,-28649.02,0.0,-72131.18,0.0,-39223.71,0.0,-55172.66,0.0,-9805.85,0.0,91414.9,0.0,70612.19,0.0
