报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,1060.36,0.0,1628.9,0.0,757.93,0.0,1948.53,0.0,7697.25,0.0,14328.98,0.0,5845.65,0.0,11843.87,0.0,5942.32,0.0,13053.95,0.0,8482.95,0.0,17221.2,0.0,4834.83,0.0,10146.68,0.0,6826.7,0.0,22381.58,0.0,7204.1,0.0,4493.47,0.0,3240.3,0.0,-10505.07,0.0,9959.19,0.0,22474.94,0.0,49158.62,0.0,63586.32,0.0,47454.09,0.0,73257.93,0.0
投资损失,0.0,0.0,0.0,24.82,0.0,-3912.95,0.0,-8561.99,0.0,-50.07,0.0,0.0,0.0,-7.08,0.0,177.83,0.0,164.35,0.0,1558.93,0.0,120.11,0.0,911.48,0.0,-122.82,0.0,-653.29,0.0,-221.18,0.0,3902.02,0.0,200.57,0.0,323.94,0.0,-376.25,0.0,-766.35,0.0,277.26,0.0,3794.31,0.0,-11893.99,0.0,-12037.96,0.0,91.68,0.0,-24.29,0.0
递延所得税资产减少,0.0,-47.23,0.0,-114.13,0.0,-305.28,0.0,-3031.45,0.0,-2571.45,0.0,-5438.83,0.0,1558.08,0.0,3497.12,0.0,-219.94,0.0,-514.24,0.0,744.58,0.0,-47.99,0.0,-893.1,0.0,1070.86,0.0,10.0,0.0,4023.53,0.0,191.06,0.0,-996.34,0.0,-268.93,0.0,4260.73,0.0,228.44,0.0,-4306.51,0.0,-6364.59,0.0,-9427.57,0.0,-2934.62,0.0,6569.19,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,-0.02,0.0,-3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.25,0.0,-51.17,0.0,-102.33,0.0,-51.17,0.0,-102.14,0.0,-51.07,0.0,-102.14,0.0,1745.85,0.0,2765.68,0.0,-649.04,0.0,1191.04,0.0
存货的减少,0.0,-5320.88,0.0,-6123.75,0.0,1836.35,0.0,-7277.64,0.0,1975.62,0.0,6906.21,0.0,-10338.08,0.0,-21514.83,0.0,-15563.71,0.0,5117.21,0.0,569.01,0.0,-10838.11,0.0,3832.31,0.0,-4801.24,0.0,-4099.25,0.0,14637.99,0.0,-261.22,0.0,10648.82,0.0,11456.34,0.0,31814.7,0.0,-31209.93,0.0,-51651.31,0.0,-18947.33,0.0,-50836.67,0.0,-10075.37,0.0,-20492.8,0.0
经营性应收项目的减少,0.0,3609.4,0.0,-6215.61,0.0,9965.02,0.0,33250.35,0.0,8695.12,0.0,14820.74,0.0,-2772.48,0.0,-54961.14,0.0,7712.41,0.0,-54260.79,0.0,-33108.61,0.0,13123.55,0.0,-336.42,0.0,-6892.12,0.0,-9380.45,0.0,45008.8,0.0,5137.04,0.0,65191.3,0.0,-34843.75,0.0,-116439.85,0.0,-17280.61,0.0,-133367.52,0.0,-161312.99,0.0,-96344.61,0.0,-95674.59,0.0,-8858.32,0.0
经营性应付项目的增加,0.0,2172.51,0.0,7296.87,0.0,-1206.48,0.0,-4568.53,0.0,3721.98,0.0,5290.53,0.0,-2760.3,0.0,50902.01,0.0,-18105.2,0.0,13689.21,0.0,13243.36,0.0,-6923.21,0.0,154.6,0.0,58099.48,0.0,-19461.98,0.0,-121804.55,0.0,-26962.57,0.0,165100.65,0.0,-228530.87,0.0,7296.85,0.0,-77971.15,0.0,141350.54,0.0,-15589.63,0.0,-26719.92,0.0,-77665.62,0.0,-43040.99,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211.42,0.0,0.0,0.0,89.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,8768.53,0.0,11804.23,0.0,14351.14,0.0,22349.67,0.0,15386.09,0.0,43607.8,0.0,13862.75,0.0,35544.64,0.0,10935.31,0.0,53295.72,0.0,19783.18,0.0,81694.61,0.0,41436.11,0.0,142168.73,0.0,13725.56,0.0,138568.38,0.0,83675.77,0.0,445907.8,0.0,-157912.38,0.0,98060.7,0.0,-13375.46,0.0,192120.34,0.0,95617.26,0.0,356521.69,0.0,101656.65,0.0,476066.08,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,32579.28,163708.38,118402.13,61581.62,72755.92,53850.05,47443.5,24644.57,51343.68,71135.52,86701.56,114416.92,106046.16,144418.03,90867.75,73714.26,86983.4,86600.4,0.0,60119.51,0.0,48242.05,0.0,45963.49,0.0,42308.71,0.0,0.0,0.0,51559.86,0.0,81013.11,0.0,316093.27,0.0,733391.4,0.0,467098.67,0.0,445927.84,0.0,248557.0,0.0,415750.69,0.0,353131.86,0.0,368435.07,0.0,426930.71,0.0,321924.04,0.0
现金的期初余额,35669.77,12235.61,35669.77,35669.77,71692.7,61581.62,71692.7,61581.62,31228.37,24644.57,31228.37,24644.57,118783.49,118783.49,118783.49,114416.92,87165.18,73714.26,0.0,73714.26,0.0,60119.51,0.0,60119.51,0.0,45963.49,0.0,0.0,0.0,95518.82,0.0,122879.35,0.0,81013.11,0.0,81013.11,0.0,733391.4,0.0,733391.4,0.0,445927.84,0.0,445927.84,0.0,534045.74,0.0,534045.74,0.0,368435.07,0.0,368435.07,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95518.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45963.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-3090.49,128038.61,82732.36,25911.85,1063.21,-7731.57,-24249.21,-36937.05,20115.31,46490.95,55473.19,89772.35,-12737.32,25634.54,-27915.74,-40702.67,-181.78,12886.14,0.0,-13594.75,0.0,-11877.46,0.0,-14156.02,0.0,-3654.78,0.0,49555.33,0.0,-43958.96,0.0,-41866.24,0.0,235080.15,0.0,652378.28,0.0,-266292.73,0.0,-287463.55,0.0,-197370.84,0.0,-30177.15,0.0,-180913.88,0.0,-165610.67,0.0,58495.65,0.0,-46511.03,0.0
