报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,-22.05,0.0,0.0,0.0,371.93,0.0,761.93,0.0,1659.16,0.0,2503.39,0.0,1581.61,0.0,2215.1,0.0,1171.3,0.0,3571.95,0.0,3416.34,0.0,6700.42,0.0,2735.3,6907.43,6904.93,0.0,8209.24,0.0,20531.09,0.0,8779.77,0.0,29477.22,0.0,8627.68,0.0,32327.63,0.0,31221.59,0.0,70324.83,0.0,29756.78,0.0,59457.43,0.0,29014.28,0.0,60978.95,0.0,17208.24
投资损失,0.0,252.99,0.0,-878.0,0.0,0.0,0.0,-12702.71,0.0,0.0,0.0,-7872.05,0.0,90.37,0.0,-3895.77,0.0,5.28,0.0,-1983.85,0.0,-375.79,0.0,-34850.06,0.0,-3267.5,-3257.09,-7870.27,0.0,-11526.52,0.0,-13185.03,0.0,-314.88,0.0,-315.18,0.0,-1579.96,0.0,-4231.27,0.0,-416.09,0.0,1490.53,0.0,-2579.68,0.0,1293.83,0.0,-353.91,0.0,-351.63,0.0,0.55
递延所得税资产减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.23,0.0,0.0,0.0,-845.41,0.0,0.0,0.0,-388.64,0.0,-0.13,0.0,-1586.25,0.0,0.03,0.0,2436.82,0.0,236.92,-1460.79,-771.64,0.0,-81.05,0.0,-4590.08,0.0,-1192.24,0.0,-5351.16,0.0,-3972.29,0.0,-153.38,0.0,-8683.1,0.0,-16893.96,0.0,-2225.36,0.0,-4600.82,0.0,-4306.69,0.0,-4593.69,0.0,-1918.75
递延所得税负债增加,0.0,0.0,0.0,144.87,0.0,0.0,0.0,1394.83,0.0,0.0,0.0,3957.45,0.0,0.0,0.0,4071.44,0.0,256.81,0.0,2865.67,0.0,0.0,0.0,-1741.55,0.0,35.51,-1681.1,2306.57,0.0,647.16,0.0,1562.03,0.0,-2052.83,0.0,4148.81,0.0,1491.23,0.0,4173.69,0.0,656.42,0.0,542.02,0.0,110.32,0.0,-190.95,0.0,-2334.67,0.0,949.97,0.0,-4864.48
存货的减少,0.0,-607.41,0.0,0.0,0.0,-64.0,0.0,-25527.89,0.0,0.0,0.0,312.19,0.0,-13750.81,0.0,-35333.82,0.0,26638.12,0.0,-27629.6,0.0,-31529.66,0.0,-81183.5,0.0,-5561.12,-40179.07,-69192.44,0.0,-3235.69,0.0,-17255.48,0.0,-3670.99,0.0,-7100.75,0.0,-1029.39,0.0,-8855.53,0.0,-406.61,0.0,-4783.84,0.0,-1290.76,0.0,-540.61,0.0,-1092.71,0.0,-1765.94,0.0,-452.43
经营性应收项目的减少,0.0,-5784.0,0.0,403.38,0.0,-1311.26,0.0,5405.41,0.0,-26400.65,0.0,-14643.86,0.0,-17592.82,0.0,-16505.39,0.0,16852.82,0.0,-28190.18,0.0,-21997.39,0.0,-142017.14,0.0,-19997.39,-28309.71,-10839.64,0.0,-283831.63,0.0,-36658.57,0.0,-7480.04,0.0,90499.22,0.0,15705.89,0.0,20630.44,0.0,-66112.62,0.0,-9780.32,0.0,-18644.03,0.0,14346.63,0.0,-17174.92,0.0,-18115.98,0.0,14643.58
经营性应付项目的增加,0.0,4111.8,0.0,283.01,0.0,1306.21,0.0,10140.54,0.0,-1942.1,0.0,-6661.72,0.0,7353.77,0.0,24572.2,0.0,-56007.68,0.0,36027.4,0.0,60501.64,0.0,161016.93,0.0,25099.0,90112.78,119288.69,0.0,279711.35,0.0,36310.58,0.0,3389.67,0.0,-109696.95,0.0,-13484.6,0.0,-26077.6,0.0,22471.37,0.0,-21688.04,0.0,11518.81,0.0,1330.75,0.0,-1135.25,0.0,-5848.94,0.0,-5870.96
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,2151.27,0.0,-4443.43,0.0,63.3,0.0,0.0,0.0,783.2,0.0,-6647.09,0.0,5.25,0.0,0.0,0.0,0.0,0.0,-7128.04,0.0,0.0,0.0,1575.0,0.0,0.0,417.28,251.01,0.0,-2015.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,147.35,0.0,3155.77,0.0,2155.29,0.0,-7263.41,0.0,-26329.01,0.0,-18255.34,0.0,-21201.21,0.0,-12799.95,0.0,-2239.73,0.0,-17140.38,0.0,15884.4,0.0,-47928.18,0.0,2880.25,22577.73,48329.17,0.0,-10229.54,0.0,11130.75,0.0,10257.99,0.0,8889.49,0.0,21170.29,0.0,24724.08,0.0,-5364.3,0.0,47789.85,0.0,63999.05,0.0,135740.53,0.0,30695.53,0.0,81307.9,0.0,23884.05
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,2530.6,2469.37,1707.84,2117.37,8115.6,6363.67,863.4,666.63,24678.93,6726.09,12628.22,3621.05,6273.04,6031.66,3967.67,20142.88,42439.22,23683.18,0.0,98591.77,0.0,44518.17,0.0,14761.35,0.0,11456.03,4659.4,61173.61,0.0,4749.83,0.0,162249.09,0.0,127820.69,0.0,27754.27,0.0,34185.04,0.0,15479.31,0.0,46998.5,0.0,24045.95,0.0,12143.02,0.0,11382.11,0.0,7020.27,0.0,8467.62,0.0,5392.47
现金的期初余额,2612.15,2612.15,2612.15,2612.15,2117.37,2117.37,2117.37,2117.37,666.63,666.63,666.63,666.63,3621.05,3621.05,3621.05,3621.05,22842.88,20142.88,0.0,20142.88,0.0,98591.77,0.0,98591.77,0.0,14761.35,14761.35,14761.35,0.0,61173.61,0.0,61173.61,0.0,162249.09,0.0,162249.09,0.0,27754.27,0.0,27754.27,0.0,15479.31,0.0,15479.31,0.0,24045.95,0.0,24045.95,0.0,11382.11,0.0,11382.11,0.0,8467.62
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-81.54,-142.77,-904.31,-494.78,5998.23,4246.3,-1253.97,-1450.74,24012.3,6059.45,11961.59,2954.41,2652.0,2410.61,346.62,16521.83,19596.34,3540.3,0.0,78448.89,0.0,-54073.6,0.0,-83830.42,0.0,-3305.32,-10101.95,46412.26,0.0,-56423.78,0.0,101075.48,0.0,-34428.4,0.0,-134494.82,0.0,6430.78,0.0,-12274.95,0.0,31519.18,0.0,8566.63,0.0,-11902.93,0.0,-12663.84,0.0,-4361.84,0.0,-2914.49,0.0,-3075.14
