报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,9541.08,0.0,22443.7,0.0,16711.19,0.0,26291.4,0.0,13444.26,0.0,28868.3,0.0,23955.2,0.0,56353.4,0.0,41150.8,0.0,92667.8,25846.57,56129.67,0.0,124776.95,0.0,68184.42,0.0,144558.3,0.0,71724.99,0.0,154940.44,0.0,72081.95,0.0,144358.7,0.0,61886.82,0.0,125967.31,0.0,60408.46,0.0,120963.18,0.0,58336.33,0.0,132688.93,0.0,65533.47,0.0,126929.54,0.0
投资损失,0.0,-3051.9,0.0,-1289.8,0.0,-460.24,0.0,-13760.5,0.0,-16265.04,0.0,-39153.6,0.0,-14481.3,0.0,-33059.9,0.0,-4717.2,0.0,-12764.1,2772.83,-8967.29,0.0,-23855.35,0.0,-6602.51,0.0,-24730.55,0.0,1076.35,0.0,-1590.78,0.0,-128858.04,0.0,-95113.6,0.0,6987.44,0.0,-55764.4,0.0,97.65,0.0,20099.27,0.0,-8320.35,0.0,-6424.25,0.0,-19623.7,0.0,-34596.76,0.0
递延所得税资产减少,0.0,-158.4,0.0,1115.9,0.0,-75.34,0.0,-1516.0,0.0,-4.6,0.0,-282.9,0.0,-592.4,0.0,282.2,0.0,-803.6,0.0,-2073.5,-6686.67,-6418.43,0.0,-20009.37,0.0,-12155.2,0.0,-10280.46,0.0,-10249.27,0.0,-18123.88,0.0,-11545.49,0.0,20810.79,0.0,-9379.95,0.0,-4191.7,0.0,-765.31,0.0,4340.95,0.0,279.46,0.0,-16768.92,0.0,-6741.23,0.0,-3721.88,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.4,0.0,-150.8,0.0,-44.49,0.0,-346.86,0.0,669.44,0.0,-172.31,0.0,4023.51,0.0,22762.11,0.0,12753.09,0.0,-5253.3,0.0,-5462.18,0.0,-3592.56,0.0,-11175.78,0.0,-226.35,0.0,16630.85,0.0,-1352.24,0.0,-5113.54,0.0
存货的减少,0.0,-15365.22,0.0,-7823.2,0.0,-12516.7,0.0,-33767.0,0.0,-17968.93,0.0,-7622.2,0.0,-17718.8,0.0,-37904.7,0.0,-28184.9,0.0,-94096.1,-58991.57,-5534.28,0.0,33391.79,0.0,-3752.52,0.0,12172.56,0.0,-12846.21,0.0,-9097.59,0.0,17446.99,0.0,51431.1,0.0,25699.68,0.0,1323.37,0.0,-18752.69,0.0,14093.9,0.0,-30001.42,0.0,-17448.32,0.0,-19579.02,0.0,-34751.91,0.0
经营性应收项目的减少,0.0,-14479.15,0.0,-32010.7,0.0,-27512.57,0.0,-10470.3,0.0,53845.24,0.0,-75639.0,0.0,-75684.5,0.0,-65233.3,0.0,-136475.1,0.0,-231764.2,1234.41,-92036.19,0.0,-163713.26,0.0,-126621.2,0.0,-221012.71,0.0,-99107.04,0.0,-130666.72,0.0,-67814.62,0.0,-13142.88,0.0,-52984.39,0.0,-63309.94,0.0,-118593.92,0.0,-183074.3,0.0,-21501.62,0.0,-307659.23,0.0,243952.34,0.0,488023.53,0.0
经营性应付项目的增加,0.0,4590.37,0.0,-4073.1,0.0,3391.25,0.0,7342.1,0.0,-46459.44,0.0,121896.8,0.0,12111.5,0.0,1323.2,0.0,50082.5,0.0,86976.3,-48361.49,-23856.33,0.0,-38951.97,0.0,61217.53,0.0,-19480.31,0.0,67327.92,0.0,50414.23,0.0,9178.51,0.0,-89563.48,0.0,100312.78,0.0,63478.64,0.0,56916.27,0.0,116410.05,0.0,-32445.37,0.0,330904.66,0.0,-310578.22,0.0,-564967.71,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.2,0.0,0.0,0.0,1905.7,0.0,0.0,0.0,1082.5,0.0,100.5,0.0,-248.0,70.53,468.01,0.0,563.95,0.0,-234.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,14957.84,0.0,60374.89,0.0,18809.06,0.0,62919.1,0.0,45898.2,0.0,197015.4,0.0,27294.0,0.0,169895.6,0.0,67041.4,0.0,141442.4,-77040.59,5730.75,0.0,95607.98,0.0,57611.55,0.0,121518.06,0.0,94538.34,0.0,225347.18,0.0,3259.45,0.0,91728.81,0.0,146552.59,0.0,269129.05,0.0,76705.45,0.0,270230.93,0.0,118274.24,0.0,653056.9,0.0,367959.43,0.0,821909.75,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,61365.93,72721.26,126775.84,100919.11,136767.44,388904.63,270748.51,200600.29,170670.13,209068.21,381222.94,234009.1,348150.3,306292.5,345247.18,297785.5,228258.98,330840.3,0.0,313538.4,0.0,359350.82,0.0,321414.35,0.0,323965.11,0.0,250540.61,0.0,288644.26,0.0,274155.19,0.0,296050.48,0.0,175056.3,0.0,219030.92,0.0,251436.68,0.0,284409.1,0.0,343523.71,0.0,362090.45,0.0,873806.43,0.0,585701.84,0.0,571793.27,0.0
现金的期初余额,61583.12,61583.12,61583.12,72922.55,100919.11,100919.11,86087.71,78791.71,200600.29,200600.29,200600.29,200600.3,234009.05,235537.4,235537.36,235537.4,297785.48,297785.5,0.0,297785.5,0.0,313538.37,0.0,313538.37,0.0,321414.35,0.0,321414.35,0.0,250540.61,0.0,250540.61,0.0,274155.19,0.0,274155.19,0.0,175056.3,0.0,175056.3,0.0,251436.68,0.0,251436.68,0.0,343743.43,0.0,556349.96,0.0,977316.73,0.0,980186.43,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-217.19,11138.14,65192.72,27996.56,35848.32,287985.51,184660.81,121808.59,-29930.17,8467.92,180622.65,33408.8,114141.25,70755.1,109709.82,62248.1,-69526.5,33054.8,0.0,15752.9,0.0,45812.45,0.0,7875.98,0.0,2550.76,0.0,-70873.74,0.0,38103.64,0.0,23614.58,0.0,21895.29,0.0,-99098.9,0.0,43974.63,0.0,76380.38,0.0,32972.42,0.0,92087.03,0.0,18347.02,0.0,317456.47,0.0,-391614.88,0.0,-408393.16,0.0
