报表日期,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
其他非流动负债,0.0,0.0,86.67,43.33,21.67,10.83,13.75,10.63,249.17,813.71,734.05,634.8,536.8,425.0,350.0,275.0,380.0,278.0,0.0,125.43,0.0,0.0,0.0,142.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,52.13,186.96,186.16,136.39,96.65,197.69,217.41,528.7,1140.11,978.76,878.87,803.94,730.9,724.54,619.86,760.6,15000.66,10201.6,10258.86,12123.51,12972.44,7456.96,7468.62,7582.2,10569.91,11103.41,10924.21,9089.4,8929.94,9686.06,9760.26,7897.23,7999.1,8053.3,7764.83,8415.5,8739.27,10461.4,10431.44,10287.11
负债合计,2449.71,2030.5,1379.57,2298.9,2730.75,3119.52,4314.59,3131.61,4712.94,6750.29,9030.55,7183.12,6576.38,6376.18,11119.01,8482.64,10902.99,36354.17,42593.22,38415.01,41517.89,57765.66,68718.16,71111.82,73117.36,78199.69,93997.07,79743.59,90956.9,95440.37,105331.6,81796.06,89226.39,82354.56,96278.48,76892.87,88234.08,101434.18,121080.84,104635.56,114652.83
实收资本(或股本),165.32,4000.0,4000.0,4000.0,4000.0,5350.0,5350.0,5350.0,10700.0,10700.0,10700.0,10700.0,10700.0,10700.0,10796.71,10801.71,21606.49,21802.12,21849.54,21853.79,54649.43,55141.21,55519.6,58030.67,81347.6,81925.7,82491.56,84160.31,160045.96,160276.08,160759.22,161587.68,161563.32,161629.78,162186.74,162279.06,162432.4,164096.55,164106.99,164111.95,213382.17
资本公积,0.0,1291.25,1291.25,1291.25,1291.25,33839.23,33839.23,33839.23,28489.23,28570.55,28814.52,29058.49,29302.45,29453.2,31317.16,31592.65,21070.52,22542.52,24298.83,25257.42,4308.1,6942.54,13701.38,92937.63,86868.44,83629.47,89521.49,106640.08,33086.44,35124.06,38004.67,42739.4,43017.73,49921.74,53518.21,53673.4,54761.62,64910.51,75161.58,78752.79,32026.76
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17062.35,17062.35,18497.22,12144.92,10935.03,10918.28,9539.05,5244.59,5244.59,16578.08,15537.03,15495.49,11224.66
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,82.66,9.18,260.9,620.75,620.75,620.75,1085.86,1099.8,1085.86,1085.86,1616.53,1616.53,1616.53,1616.53,2456.83,2456.83,2456.83,2456.83,3435.42,3435.42,3435.42,3435.42,4480.3,4480.3,4480.3,4480.3,6433.97,6433.97,6433.97,6433.97,8821.79,8821.79,8821.79,8821.79,11350.15,11350.15,11350.15,11350.15,15781.29,15849.59,15849.59
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,2995.22,29.47,2394.01,3568.81,5327.69,6265.25,7532.99,8155.95,8871.52,10363.52,11752.31,12525.93,13693.71,15929.68,18223.41,19316.46,19888.5,22989.65,27235.35,28938.09,19262.24,22375.02,27620.24,29835.56,47913.86,51465.11,55477.2,58172.84,58920.18,63370.28,70524.06,74568.67,79972.96,87358.47,95902.41,110366.5,117454.8,128528.99,133820.25,135703.97,137891.14
归属于母公司股东权益合计,3243.2,5329.9,7946.16,9480.81,11239.69,46075.22,47808.08,48444.98,49146.6,50719.93,52883.36,53900.95,55312.69,57699.41,62794.11,64167.65,65022.34,69791.12,76819.14,79484.72,81655.19,87894.18,101321.53,185284.16,220610.2,221500.57,233924.22,255407.21,241424.2,248142.04,259612.51,275572.61,282440.76,296813.49,313418.45,332424.52,340754.37,352308.11,373333.08,378922.81,387925.01
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.35,315.84,352.32,228.76,161.31,210.0,218.03,358.41,240.51,1229.32,2390.0,2385.82,2592.08,2414.5,3445.81,3530.05,4172.92,3306.26,6749.64,6258.41,5068.41,5045.89,6286.15,6250.7,6104.97,12743.68,14034.88,13362.11,12461.04,12010.03,17476.4,16909.45,14908.2
所有者权益(或股东权益)合计,3243.2,5329.9,7946.16,9480.81,11239.69,46075.22,47808.08,48444.98,49464.95,51035.77,53235.68,54129.7,55474.0,57909.41,63012.14,64526.06,65262.85,71020.44,79209.14,81870.54,84247.27,90308.68,104767.34,188814.21,224783.11,224806.83,240673.86,261665.62,246492.61,253187.93,265898.65,281823.31,288545.74,309557.17,327453.33,345786.63,353215.41,364318.14,390809.47,395832.26,402833.21
负债和所有者权益(或股东权益)总计,5692.91,7360.39,9325.72,11779.7,13970.44,49194.74,52122.67,51576.59,54177.89,57786.06,62266.23,61312.82,62050.39,64285.59,74131.16,73008.69,76165.84,107374.61,121802.36,120285.55,125765.16,148074.35,173485.5,259926.03,297900.47,303006.52,334670.92,341409.21,337449.51,348628.3,371230.26,363619.37,377772.13,391911.73,423731.81,422679.51,441449.49,465752.31,511890.31,500467.81,517486.04
