报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
无形资产摊销,0.0,1578.4,0.0,4926.3,0.0,2869.9,0.0,6521.6,0.0,4314.7,0.0,9377.5,0.0,4619.5,0.0,15131.3,0.0,6696.7,0.0,12929.4,0.0,6607.0,0.0,13205.0,0.0,8096.8,0.0,14854.7,0.0,7122.0,0.0,14436.4,0.0,8375.9,0.0,18941.8,0.0,12121.9,0.0,23471.6,0.0,11842.8,0.0,24069.8,0.0,11944.8,0.0,25327.5,0.0,11098.4,0.0,22672.4,0.0,560122.2,0.0,21371.4,0.0,10469.9
长期待摊费用摊销,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5762.4,0.0,4775.4,0.0,4672.4,0.0,3770.2,0.0,9202.7,0.0,4404.1,0.0,8226.9,0.0,4263.3,0.0,8810.8,0.0,5869.2,0.0,10855.4,0.0,6803.8,0.0,20796.9,0.0,7515.7,0.0,14666.1,0.0,6706.2,0.0,13427.3,0.0,7962.2,0.0,15764.1,0.0,6755.2,0.0,16663.7,0.0,8237.4,0.0,27097.4,0.0,6859.2,0.0,13660.4,0.0,6984.7
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,4424.8,0.0,-12651.9,0.0,-49884.5,0.0,-1418.4,0.0,-735.2,0.0,1952.1,0.0,940.8,0.0,-6978.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6307.9,0.0,-4132.0,0.0,9813.8,0.0,1530.6,0.0,2246.1,0.0,2154.4,0.0,10296.0,0.0,588.4,0.0,3956.2,0.0,197.9,0.0,17342.9,0.0,-6925.9,0.0,-8296.6,0.0,399.7,0.0,-9624.8,0.0,-2591.1,0.0,0.0,0.0,-76.9
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.4,0.0,0.0,0.0,-4976.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3261.9,0.0,0.0
公允价值变动损失,0.0,-25385.8,0.0,-13384.0,0.0,-8488.6,0.0,770689.4,0.0,-152107.8,0.0,-275958.0,0.0,-57696.9,0.0,-174351.5,0.0,-3932.6,0.0,-3374.4,0.0,-354.4,0.0,-460.3,0.0,95.4,0.0,-31.0,0.0,42.3,0.0,-720.0,0.0,-370.4,0.0,-563.4,0.0,11.0,0.0,27.9,0.0,-8.9,0.0,6.0,0.0,-205.8,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,7439.5,0.0,-16207.4,0.0,-105574.1,0.0,21327.9,0.0,52831.1,0.0,104175.6,0.0,17907.2,0.0,-78349.2,0.0,-88422.9,0.0,-186389.4,0.0,114285.2,0.0,189796.5,0.0,5527.0,0.0,42536.8,0.0,204652.1,0.0,308114.2,0.0,153962.4,0.0,781656.8,0.0,321724.9,0.0,734190.8,0.0,23302.0,0.0,-10678.3,0.0,182815.9,0.0,511811.0,0.0,249498.3,0.0,599691.4,0.0,351096.3,0.0,130443.5,0.0,205364.3
投资损失,0.0,-35427.4,0.0,-123335.2,0.0,-13609.0,0.0,162956.7,0.0,-31112.5,0.0,-61081.7,0.0,-189020.9,0.0,-356482.6,0.0,-64010.1,0.0,0.0,0.0,19217.7,0.0,-38288.6,0.0,-17050.1,0.0,-82508.7,0.0,-24684.9,0.0,-87715.6,0.0,-65139.6,0.0,-167598.8,0.0,-29257.6,0.0,-8785.1,0.0,36402.1,0.0,30781.7,0.0,-37813.1,0.0,-136813.9,0.0,-29216.3,0.0,-53835.7,0.0,287122.3,0.0,591615.5,0.0,127324.4
递延所得税资产减少,0.0,6544.1,0.0,19278.2,0.0,-2119.2,0.0,-127690.7,0.0,-10515.8,0.0,37766.6,0.0,-25061.2,0.0,-52109.3,0.0,-24514.4,0.0,-91859.8,0.0,-12687.6,0.0,23645.3,0.0,-3747.7,0.0,-40321.9,0.0,1784.4,0.0,-32504.2,0.0,12438.0,0.0,-13822.1,0.0,1159.9,0.0,70131.2,0.0,80439.6,0.0,55118.1,0.0,-8787.1,0.0,-34542.4,0.0,12843.6,0.0,3735.6,0.0,-200323.1,0.0,-240045.9,0.0,-175571.8
递延所得税负债增加,0.0,0.0,0.0,-200.0,0.0,77100.0,0.0,20900.0,0.0,-3400.0,0.0,-7100.0,0.0,48341.2,0.0,62023.1,0.0,7057.2,0.0,20719.0,0.0,19129.2,0.0,34839.4,0.0,27151.9,0.0,45298.3,0.0,6491.7,0.0,31199.1,0.0,16202.3,0.0,39673.5,0.0,21724.8,0.0,-44928.9,0.0,-145670.7,0.0,-133012.8,0.0,-17370.2,0.0,-24911.7,0.0,-17294.7,0.0,-26050.7,0.0,-26789.3,0.0,-28378.2,0.0,567.2
存货的减少,0.0,-4124.6,0.0,-5097.3,0.0,-6584.9,0.0,-5829.6,0.0,1219.8,0.0,-10984.4,0.0,2942.5,0.0,-3903.9,0.0,-15976.3,0.0,-26036.4,0.0,4855.1,0.0,2294.4,0.0,-2725.8,0.0,4068.3,0.0,-3273.1,0.0,-5730.2,0.0,1870.8,0.0,-5675.4,0.0,-26975.2,0.0,-2218.3,0.0,-39118.7,0.0,-32642.4,0.0,-31364.9,0.0,-35035.7,0.0,-38975.9,0.0,-19963.0,0.0,-58248.7,0.0,21282.5,0.0,-54267.7
经营性应收项目的减少,0.0,-92898.9,0.0,-38733.0,0.0,-10058.4,0.0,60046.3,0.0,-72349.7,0.0,23480.7,0.0,-130684.9,0.0,-125477.3,0.0,-70722.1,0.0,-26513.9,0.0,-116911.2,0.0,-89694.3,0.0,-55203.9,0.0,-113536.6,0.0,-143621.0,0.0,-173248.4,0.0,12346.9,0.0,202260.6,0.0,-45325.1,0.0,-40051.0,0.0,-232987.3,0.0,-297861.6,0.0,-12390.5,0.0,97232.4,0.0,-147107.8,0.0,28609.3,0.0,183018.9,0.0,411837.8,0.0,-197980.6
经营性应付项目的增加,0.0,111359.7,0.0,181219.3,0.0,-23767.4,0.0,125446.6,0.0,46264.3,0.0,-62449.0,0.0,146497.3,0.0,391740.1,0.0,350805.5,0.0,670869.9,0.0,-95142.3,0.0,-432343.9,0.0,44469.6,0.0,349447.6,0.0,145036.1,0.0,137356.4,0.0,173983.7,0.0,268841.6,0.0,-23742.9,0.0,194091.2,0.0,283186.0,0.0,708512.2,0.0,169792.9,0.0,508139.5,0.0,162195.5,0.0,425708.7,0.0,-1206220.3,0.0,-1254695.9,0.0,553655.8
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,387418.9,0.0,934852.3,0.0,283717.4,0.0,705284.5,0.0,200047.9,0.0,689527.0,0.0,698047.9,0.0,1966694.2,0.0,986907.6,0.0,2163958.9,0.0,521331.7,0.0,1241882.0,0.0,643231.1,0.0,1743611.6,0.0,795341.9,0.0,1752285.1,0.0,1373478.4,0.0,3175270.7,0.0,1273124.3,0.0,3072436.0,0.0,1060770.2,0.0,2638930.1,0.0,1319492.2,0.0,3141889.0,0.0,1580348.1,0.0,3834018.3,0.0,-763371.5,0.0,140817.4,0.0,733171.7
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61253.5,0.0,539437.8,0.0,0.0,0.0,1067574.8,0.0,641582.1,0.0,1111183.7,0.0,79959.1,0.0,244048.1,0.0,119632.7,0.0,982269.1,0.0,0.0,0.0,1931491.9,0.0,0.0,0.0,2339920.4,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,154600.0,240321.3,134352.9,366852.8,437445.6,444977.9,394046.6,291333.2,284899.0,312395.0,457412.8,263682.1,431747.8,548033.4,787256.3,1420459.1,1458035.4,1549028.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期初余额,320100.0,320056.3,320056.3,477134.0,366852.8,366852.8,366852.8,366852.8,291333.2,291333.2,291333.2,291333.2,263682.1,263682.1,263682.1,263682.1,1420459.1,1420459.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-165500.0,-79735.0,-185703.4,-110281.2,70592.8,78125.1,27193.8,-75519.6,-6434.2,21061.8,166079.6,-27651.1,168065.7,284351.3,523574.2,1156777.0,37576.3,128569.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
