报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,1262.73,0.0,3041.95,0.0,1990.8,0.0,4226.76,0.0,1272.14,0.0,2810.55,0.0,537.59,0.0,0.0,0.0,263.15,0.0,642.55,0.0,487.46,0.0,1134.46,0.0,542.23,0.0,1032.3,0.0,261.35,0.0,482.39,0.0,226.88,0.0,465.86,0.0,165.97,0.0,462.25,0.0,152.92,0.0,617.03,0.0,333.9,0.0,892.53,0.0,780.81,0.0,461.39,0.0,1719.88
投资损失,0.0,0.0,0.0,84.22,0.0,0.0,0.0,108.49,0.0,12.4,0.0,-480.96,0.0,0.0,0.0,-296.37,0.0,0.0,0.0,43.72,0.0,0.0,0.0,-7.07,0.0,-0.76,0.0,14.83,0.0,37.04,0.0,-67.29,0.0,45.61,0.0,112.77,0.0,-64.95,0.0,-1424.76,0.0,2241.21,0.0,5199.77,0.0,3690.97,0.0,-6479.67,0.0,-1711.4,0.0,-4651.18,0.0,566.7
递延所得税资产减少,0.0,0.0,0.0,-48.46,0.0,0.0,0.0,-253.9,0.0,0.0,0.0,197.4,0.0,0.0,0.0,-112.24,0.0,0.0,0.0,-144.78,0.0,-24.95,0.0,-54.18,0.0,3.44,0.0,-1441.77,0.0,1162.2,0.0,-1401.14,0.0,85.88,0.0,-1052.97,0.0,186.51,0.0,451.05,0.0,72.81,0.0,-2738.46,0.0,5.93,0.0,855.68,0.0,-1392.0,0.0,-2107.91,0.0,295.52
递延所得税负债增加,0.0,0.0,0.0,227.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.89,0.0,0.0,0.0,-68.95,0.0,0.0,0.0,-39.89,0.0,0.0,0.0,-41.74,0.0,0.0,0.0,-41.74,0.0,-4.43,0.0,-156.77,0.0,-2.1,0.0,-2.1,0.0,0.0,0.0,5.84,0.0,0.0,0.0,-4.77,0.0,-4.3,0.0,-5.93,0.0,-9.9
存货的减少,0.0,5471.09,0.0,12623.24,0.0,1053.42,0.0,-7051.11,0.0,4560.5,0.0,6806.27,0.0,0.0,0.0,2069.45,0.0,916.24,0.0,494.69,0.0,5839.97,0.0,-6883.48,0.0,3655.87,0.0,-1030.49,0.0,-5613.12,0.0,-23980.92,0.0,6815.42,0.0,2814.63,0.0,-13951.75,0.0,216.66,0.0,-98636.77,0.0,-115687.48,0.0,6052.13,0.0,593.5,0.0,4149.51,0.0,7456.61,0.0,-5434.64
经营性应收项目的减少,0.0,-11286.09,0.0,-6322.39,0.0,-3410.79,0.0,47.9,0.0,7586.41,0.0,-4990.73,0.0,-998.96,0.0,-31627.4,0.0,-18340.46,0.0,-13722.28,0.0,-8277.9,0.0,21076.07,0.0,-7889.49,0.0,-8892.97,0.0,-11202.55,0.0,-4314.42,0.0,-6314.39,0.0,-3455.13,0.0,-42536.65,0.0,-53401.68,0.0,-5717.17,0.0,-12507.32,0.0,-103615.66,0.0,-106081.27,0.0,-20773.37,0.0,-89043.61,0.0,-58452.64
经营性应付项目的增加,0.0,6853.28,0.0,3074.05,0.0,-3150.23,0.0,7752.95,0.0,-3439.27,0.0,14059.66,0.0,-3487.21,0.0,44838.49,0.0,2645.09,0.0,2139.81,0.0,-1867.6,0.0,-15518.64,0.0,3381.94,0.0,14245.11,0.0,12016.92,0.0,5006.56,0.0,2703.63,0.0,16840.53,0.0,7497.97,0.0,6144.83,0.0,30526.92,0.0,56040.22,0.0,24262.35,0.0,39670.91,0.0,-3564.41,0.0,29039.15,0.0,-3348.81
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1850.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,7326.63,0.0,21152.88,0.0,962.13,0.0,16379.81,0.0,19111.74,0.0,39033.04,0.0,10151.46,0.0,34898.97,0.0,138.66,0.0,16918.15,0.0,13403.96,0.0,40794.47,0.0,18566.18,0.0,49858.04,0.0,18311.33,0.0,27975.22,0.0,32629.54,0.0,77059.51,0.0,-11739.67,0.0,30807.35,0.0,-24149.26,0.0,38138.73,0.0,18635.29,0.0,88406.66,0.0,84918.57,0.0,193467.07,0.0,81321.92
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,6027.58,11362.83,10848.79,11820.3,7486.54,8936.77,7842.43,10215.48,8581.46,13269.09,20005.73,16860.26,25208.74,14202.01,22818.71,28453.03,22434.69,19604.82,0.0,26435.81,0.0,24664.21,0.0,44035.68,0.0,44558.93,0.0,60763.44,0.0,60010.85,0.0,65949.48,0.0,0.0,0.0,99788.29,0.0,228056.05,0.0,111709.23,0.0,81030.05,0.0,139029.26,0.0,117085.25,0.0,186344.15,0.0,205413.34,0.0,369256.69,0.0,344139.18
现金的期初余额,8974.37,8974.37,8841.61,8974.37,11820.3,11820.3,11820.3,11820.3,10215.48,10215.48,10215.48,10215.48,16860.26,16860.26,16860.26,16860.26,28453.03,28453.03,0.0,28453.03,0.0,26435.81,0.0,26435.81,0.0,44035.68,0.0,44035.68,0.0,60763.44,0.0,60763.76,0.0,0.0,0.0,65949.48,0.0,99788.29,0.0,99788.29,0.0,111709.23,0.0,111709.23,0.0,139029.26,0.0,139029.26,0.0,186344.15,0.0,186344.15,0.0,369256.69
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73380.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65949.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-2946.79,2388.46,2007.18,2845.93,-4333.76,-2883.53,-3977.87,-1604.82,-1634.02,3053.61,9790.25,6644.78,8348.48,-2658.25,5958.45,11592.77,-6018.35,-8848.21,0.0,-2017.22,0.0,-1771.6,0.0,17599.87,0.0,523.25,0.0,16727.76,0.0,-752.6,0.0,5185.72,0.0,7430.95,0.0,33838.81,0.0,128267.76,0.0,11920.94,0.0,-30679.18,0.0,27320.03,0.0,-21944.01,0.0,47314.89,0.0,19069.2,0.0,182912.55,0.0,-25117.52
