报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,8.49,0.0,9.4,0.0,11.45,0.0,72.4,0.0,255.33,0.0,4.85,0.0,89.84,0.0,3.36,0.0,182.15,0.0,-13.53,0.0,66.15,0.0,-0.42,0.0,-563.73,0.0,2.55,0.0,16.77,0.0,-8.68,0.0,3.37,0.0,-8.56,0.0,15.58,0.0,33.06,0.0,7.31,0.0,34.84,0.0,19.2,0.0,4.9,0.0,6.23,0.0,-274.11,0.0,-1089.56,0.0
固定资产报废损失,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.0,0.0,0.0,40.06,0.0,4.43,0.0,17.93,0.0,23.4,0.0,31.37,0.0,36.76,0.0,46.14,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3062.76,0.0,-3097.39,0.0,-751.87,0.0,-7114.38,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,0.0,0.0,297.24,0.0,8.05,0.0,3.81,0.0,-2.34,0.0,143.69,0.0,-1.43,0.0,3.0,0.0,253.24,0.0,861.98,0.0,261.25,0.0,966.49,0.0,2271.97,0.0,3587.68,0.0,2590.7,0.0,1759.58,0.0,2235.79,0.0,2707.96,0.0,280.58,0.0,2481.54,0.0,104.79,0.0,3437.72,0.0,70.26,0.0,1716.93,0.0,713.81,0.0,3039.81,0.0,1343.43,0.0,3129.72,0.0
投资损失,0.0,0.0,0.0,131.5,0.0,28.92,0.0,-13.01,0.0,-16.02,0.0,-79.39,0.0,-115.17,0.0,-1233.94,0.0,-288.87,0.0,-601.48,0.0,-1333.83,0.0,-1175.8,0.0,-708.24,0.0,-4222.12,0.0,-3533.3,0.0,-6931.69,0.0,-3755.31,0.0,-9716.03,0.0,-4863.13,0.0,-10668.84,0.0,-3319.13,0.0,-10471.7,0.0,-5875.42,0.0,-15369.56,0.0,-2913.87,0.0,-11091.85,0.0,-1592.47,0.0,-4031.31,0.0
递延所得税资产减少,0.0,0.0,0.0,-388.21,0.0,164.45,0.0,-1134.1,0.0,327.43,0.0,-2533.98,0.0,-216.28,0.0,-4850.74,0.0,245.34,0.0,-6289.96,0.0,1473.32,0.0,2870.41,0.0,-434.0,0.0,263.89,0.0,-271.63,0.0,-1472.76,0.0,1104.47,0.0,-7266.83,0.0,1626.55,0.0,2827.99,0.0,-548.2,0.0,-2187.54,0.0,105.82,0.0,-533.32,0.0,-1900.92,0.0,-2906.86,0.0,-2209.73,0.0,-840.73,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,0.0,157.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.85,0.0,619.8,0.0,1553.97,0.0,436.91,0.0,841.12,0.0
存货的减少,0.0,0.0,0.0,-14814.46,0.0,19611.56,0.0,-10725.45,0.0,7943.16,0.0,4769.76,0.0,2870.62,0.0,-13689.09,0.0,3527.81,0.0,-22413.96,0.0,14365.36,0.0,3262.04,0.0,7288.68,0.0,-20041.01,0.0,11136.93,0.0,-17611.34,0.0,3597.23,0.0,-21366.19,0.0,12391.13,0.0,-10636.65,0.0,15204.97,0.0,6226.67,0.0,7093.42,0.0,-9931.62,0.0,14175.59,0.0,-7674.03,0.0,5345.49,0.0,-2403.3,0.0
经营性应收项目的减少,0.0,0.0,0.0,-56498.33,0.0,-11307.27,0.0,-8939.34,0.0,-6639.12,0.0,-20087.46,0.0,-17630.08,0.0,37941.16,0.0,2222.23,0.0,-7000.47,0.0,-10117.66,0.0,-63598.43,0.0,7253.97,0.0,27028.9,0.0,25590.47,0.0,32536.91,0.0,14844.01,0.0,21412.37,0.0,9912.7,0.0,7523.96,0.0,-5222.19,0.0,190.29,0.0,-1120.31,0.0,-23094.96,0.0,22021.0,0.0,1074.96,0.0,4377.05,0.0,11255.27,0.0
经营性应付项目的增加,0.0,0.0,0.0,78568.66,0.0,-13385.14,0.0,12736.46,0.0,-4794.46,0.0,8866.15,0.0,-1437.31,0.0,-36374.55,0.0,-22407.18,0.0,6582.75,0.0,-20858.52,0.0,25843.76,0.0,-27071.6,0.0,-4707.62,0.0,-31998.94,0.0,8029.23,0.0,-33015.39,0.0,16151.99,0.0,-33636.11,0.0,16186.81,0.0,-23706.28,0.0,11956.52,0.0,-34134.79,0.0,13037.93,0.0,-70089.25,0.0,-9456.63,0.0,-41146.47,0.0,4414.36,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,165.16,0.0,429.74,0.0,431.99,0.0,144.56,0.0,200.6,0.0,215.0,0.0,0.0,0.0,971.73,0.0,0.0,0.0,-59.67,0.0,0.0,0.0,42.87,0.0,0.0,0.0,353.12,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,212.72,0.0,0.0,0.0,3782.08,0.0,0.0,0.0,4257.59,0.0,-2878.23,0.0,529.04,0.0,-1321.24,0.0,232.8,0.0
经营活动产生现金流量净额,0.0,0.0,0.0,20739.2,0.0,7969.89,0.0,17412.47,0.0,15580.31,0.0,30095.09,0.0,2617.69,0.0,25909.03,0.0,4102.33,0.0,25226.19,0.0,13439.64,0.0,43817.1,0.0,28519.31,0.0,68320.88,0.0,32822.14,0.0,76687.74,0.0,13796.68,0.0,64098.99,0.0,8591.67,0.0,58926.03,0.0,6222.51,0.0,65060.83,0.0,-11427.47,0.0,30460.03,0.0,-17396.34,0.0,32755.84,0.0,-18494.16,0.0,58093.72,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,9863.79,19032.59,9813.54,70886.45,70267.82,67129.51,47677.46,58017.73,74382.58,77852.12,77167.04,55919.28,50502.4,20542.14,15137.02,13049.44,32529.03,15373.72,0.0,24877.19,0.0,200621.24,0.0,218518.52,0.0,169919.44,0.0,190150.6,0.0,170531.07,0.0,150411.93,0.0,154567.31,0.0,166197.21,0.0,126488.26,0.0,121652.85,0.0,118307.51,0.0,108635.41,0.0,79143.18,0.0,35224.53,0.0,21206.8,0.0,32163.58,0.0,36908.83,0.0,41727.43,0.0
现金的期初余额,8990.76,8990.76,8990.76,8990.76,70886.45,70886.45,70886.45,70119.45,58017.73,58017.73,58017.73,58017.73,55919.28,55919.28,55919.28,55919.28,13049.44,13049.44,0.0,13049.44,0.0,24877.19,0.0,24877.19,0.0,218518.52,0.0,218518.52,0.0,190150.6,0.0,190150.6,0.0,150411.93,0.0,150411.93,0.0,166197.21,0.0,166197.21,0.0,121652.85,0.0,121652.85,0.0,108635.41,0.0,108635.41,0.0,35224.53,0.0,35224.53,0.0,32163.58,0.0,32163.58,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,873.03,10041.83,822.78,61895.68,-618.63,-3756.93,-23208.99,-12101.72,16364.85,19834.39,19149.31,-2098.45,-5416.88,-35377.14,-40782.26,-42869.83,19479.59,2324.28,0.0,11827.75,0.0,175744.05,0.0,193641.33,0.0,-48599.08,0.0,-28367.92,0.0,-19619.53,0.0,-39738.67,0.0,4155.38,0.0,15785.28,0.0,-39708.96,0.0,-44544.37,0.0,-3345.33,0.0,-13017.44,0.0,-29492.22,0.0,-73410.88,0.0,-14017.72,0.0,-3060.94,0.0,4745.25,0.0,9563.84,0.0
