报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,377.21,578.04,326.62,0.0,935.45,0.0,1954.88,0.0,208.07,0.0,264.84,0.0,0.0,0.0,50.76,0.0,448.37,0.0,970.85,0.0,405.08,0.0,1261.54,0.0,1441.92,0.0,6836.72,0.0,3943.64,0.0,6672.92,0.0,5492.89,0.0,10734.62,0.0,5213.13,0.0,17021.36,0.0,6479.94,0.0,22559.37,0.0,18175.37,0.0,38537.37,0.0,9089.43,0.0,19018.04,0.0,8983.44
投资损失,0.0,-220.7,-514.78,-733.87,0.0,-1263.43,0.0,-1357.16,0.0,-517.93,0.0,-1495.69,0.0,-1296.18,0.0,-3441.85,0.0,-1270.69,0.0,-2897.83,0.0,-947.51,0.0,-1504.63,0.0,-723.73,0.0,-1889.14,0.0,-9619.21,0.0,-27661.84,0.0,-22359.44,0.0,-23669.26,0.0,-22450.54,0.0,-23945.52,0.0,-4815.24,0.0,-9032.18,0.0,-3494.53,0.0,-6591.48,0.0,-11334.64,0.0,-16277.5,0.0,-2939.95
递延所得税资产减少,0.0,0.0,0.0,-183.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.94,0.0,0.0,0.0,-48.29,0.0,0.0,0.0,-52.53,0.0,0.0,0.0,62.08,0.0,0.0,0.0,-81.04,0.0,0.0,0.0,-414.6,0.0,-144.51,0.0,-1003.04,0.0,-1614.7,0.0,-456.23,0.0,-1306.0,0.0,-2284.59,0.0,-4825.0,0.0,-7423.89,0.0,-1125.77,0.0,-5728.06,0.0,-5595.23
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.03
存货的减少,0.0,-1844.62,-3748.39,-2082.82,0.0,-5018.64,0.0,-3504.26,0.0,5765.87,0.0,9879.61,0.0,305.95,0.0,-15042.78,0.0,10747.88,0.0,7802.43,0.0,-7846.4,0.0,-24322.77,0.0,-24110.23,0.0,-49476.04,0.0,-33982.39,0.0,-81997.4,0.0,-24973.35,0.0,-38694.18,0.0,-4871.26,0.0,-46634.8,0.0,-25567.36,0.0,-222983.04,0.0,-311117.55,0.0,-350744.58,0.0,40678.62,0.0,-47942.83,0.0,-700505.18
经营性应收项目的减少,0.0,-2075.25,-4811.94,43.86,0.0,-4425.14,0.0,3603.12,0.0,-1046.35,0.0,1210.94,0.0,-5076.24,0.0,-7063.83,0.0,-9128.5,0.0,-1417.35,0.0,-30795.2,0.0,-27273.77,0.0,-19718.17,0.0,-38731.1,0.0,-37703.47,0.0,-71716.76,0.0,-56100.74,0.0,-85199.69,0.0,-77123.24,0.0,-20778.23,0.0,-169153.31,0.0,-263690.31,0.0,-340489.71,0.0,-174655.43,0.0,-200056.58,0.0,-621495.17,0.0,-116734.68
经营性应付项目的增加,0.0,3772.8,6122.52,-1097.45,0.0,9546.47,0.0,-1852.51,0.0,-3599.05,0.0,-7353.9,0.0,1628.07,0.0,19923.6,0.0,-1234.22,0.0,12209.96,0.0,12393.8,0.0,15267.47,0.0,-8466.33,0.0,-19562.45,0.0,22839.76,0.0,84102.98,0.0,-48745.52,0.0,64555.96,0.0,11614.57,0.0,8094.4,0.0,38148.23,0.0,415481.63,0.0,-128185.5,0.0,475006.27,0.0,-191288.77,0.0,541694.25,0.0,190364.39
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1986.37,0.0,0.0,0.0,-1006.67,0.0,-319.21,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15713.51,0.0,0.0
经营活动产生现金流量净额,0.0,1638.65,320.61,1003.16,0.0,2192.45,0.0,3607.13,0.0,2439.51,0.0,6111.65,0.0,-2097.42,0.0,2877.25,0.0,3394.08,0.0,25354.31,0.0,-21512.55,0.0,-23374.21,0.0,-43294.63,0.0,-82464.81,0.0,-39920.86,0.0,-44190.11,0.0,-115427.15,0.0,-14370.51,0.0,-48525.8,0.0,7198.55,0.0,-127523.1,0.0,25484.78,0.0,-702423.87,0.0,133035.7,0.0,-292806.12,0.0,86534.92,0.0,-525764.48
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,27857.05,42709.2,45616.75,51059.61,49668.36,41890.44,35448.22,37205.44,22902.51,23241.77,20830.42,20722.93,18016.12,27841.91,22572.38,22383.48,-3737.81,19632.85,0.0,31431.59,0.0,9494.76,0.0,29275.24,0.0,28364.73,0.0,26169.88,0.0,89227.3,0.0,83710.47,0.0,56720.08,0.0,93810.24,0.0,44322.32,0.0,130748.53,0.0,138292.48,0.0,237496.75,0.0,295208.59,0.0,512883.55,0.0,430454.94,0.0,635078.42,0.0,372073.76
现金的期初余额,29365.88,29365.88,29365.88,29365.88,51059.61,51059.61,51059.61,51845.22,37205.44,37205.44,37205.44,37205.44,20722.93,20722.93,20722.93,34636.44,0.0,22383.48,0.0,22383.48,0.0,31431.59,0.0,31431.59,0.0,33921.61,0.0,33921.61,0.0,26169.88,0.0,26169.88,0.0,83710.47,0.0,83710.47,0.0,93810.24,0.0,93810.24,0.0,130748.53,0.0,130748.53,0.0,237496.75,0.0,237496.75,0.0,512883.55,0.0,512883.55,0.0,635078.42
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-1508.84,13343.31,16250.87,21693.72,-1391.24,-9169.16,-15611.38,-14639.78,-14302.93,-13963.67,-16375.02,-16482.51,-2706.81,7118.98,1849.45,-12252.96,-3737.81,-2750.62,0.0,9048.12,0.0,-21936.83,0.0,-2156.36,0.0,-5556.88,0.0,-7751.72,0.0,63057.42,0.0,57540.58,0.0,-26990.38,0.0,10099.78,0.0,-49487.92,0.0,36938.28,0.0,7543.96,0.0,106748.22,0.0,57711.84,0.0,275386.8,0.0,-82428.61,0.0,122194.87,0.0,-263004.65
