报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,51640.72,9833.34,0.0,0.0,0.0,0.0,7217.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11451.71,0.0,0.0,0.0,11100.19,0.0,0.0,0.0,-1114.93,0.0,22436.16,0.0,-3943.36,0.0,-264.25,0.0,-56007.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.41,0.0
经营活动产生现金流量净额,633862.94,852983.93,865897.18,0.0,0.0,0.0,721344.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142845.47,0.0,0.0,0.0,932924.6,0.0,0.0,0.0,954316.02,0.0,945249.66,0.0,1696389.85,0.0,861350.99,0.0,1852102.91,0.0,958724.9,0.0,1990655.5,0.0,1068567.32,0.0,2340791.77,0.0,1455934.33,0.0,2606917.88,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,209653.04,368765.95,144653.08,0.0,0.0,0.0,326499.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530497.15,0.0,0.0,0.0,417700.71,0.0,0.0,0.0,510230.48,0.0,1667778.05,0.0,1305292.87,0.0,1043271.64,0.0,804532.16,0.0,952360.07,0.0,846064.89,0.0,1049370.19,0.0,707781.9,0.0,1619672.84,0.0,1016648.62,0.0
现金的期初余额,140160.89,209653.04,368765.95,0.0,0.0,0.0,149015.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646516.63,0.0,0.0,0.0,530497.15,0.0,0.0,0.0,417700.71,0.0,510230.48,0.0,510230.48,0.0,1305292.87,0.0,1305292.87,0.0,804532.16,0.0,804532.16,0.0,873334.35,0.0,873334.35,0.0,707781.9,0.0,707781.9,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,69492.15,159112.91,-224112.87,0.0,0.0,0.0,177483.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116019.48,0.0,0.0,0.0,-112796.44,0.0,0.0,0.0,92529.77,0.0,1157547.57,0.0,795062.38,0.0,-262021.22,0.0,-500760.7,0.0,147827.9,0.0,41532.73,0.0,176035.84,0.0,-165552.45,0.0,911890.94,0.0,308866.71,0.0
