报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
财务费用,0.0,112.56,0.0,152.42,0.0,87.34,0.0,205.68,0.0,10.82,0.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.91,0.0,3.85,0.0,133.35,0.0,896.66,0.0,630.73,0.0,1269.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,40.43,0.0,74.82,0.0,38.71,0.0,10.16,0.0,29.24
投资损失,0.0,-1223.99,0.0,-3713.79,0.0,-778.08,0.0,-9806.4,0.0,-2630.28,0.0,-5963.74,0.0,-1565.34,0.0,-3008.13,0.0,544.92,0.0,-721.1,0.0,-1070.03,0.0,-3876.57,0.0,4097.36,0.0,129.76,0.0,-2626.98,0.0,-10300.32,0.0,-4088.06,0.0,-9439.31,0.0,-4430.62,0.0,-8580.17,0.0,-4774.94,0.0,-9783.16,0.0,-12716.35,0.0,-37698.21,0.0,-5003.58,0.0,-5837.74,0.0,-1339.07
递延所得税资产减少,0.0,0.0,0.0,-95.12,0.0,20.73,0.0,-579.09,0.0,-82.58,0.0,-104.05,0.0,-4.45,0.0,-19.75,0.0,-28.01,0.0,-84.87,0.0,-66.09,0.0,-154.8,0.0,-46.54,0.0,309.13,0.0,-167.85,0.0,-705.07,0.0,-584.74,0.0,-989.01,0.0,625.51,0.0,335.19,0.0,-89.03,0.0,-593.64,0.0,-271.95,0.0,-80.05,0.0,173.19,0.0,139.18,0.0,188.93
递延所得税负债增加,0.0,0.0,0.0,0.09,0.0,-2.93,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-1.2,0.0,3.38,0.0,-4.59,0.0,-1.39,0.0,0.0,0.0,0.0,0.0,0.0
存货的减少,0.0,-2891.18,0.0,107.51,0.0,-1648.67,0.0,-474.92,0.0,-1333.56,0.0,-2267.04,0.0,-3643.22,0.0,-1298.83,0.0,-650.31,0.0,912.62,0.0,-1991.85,0.0,-7640.26,0.0,1788.83,0.0,-2422.94,0.0,-5002.4,0.0,-7905.51,0.0,519.0,0.0,6968.25,0.0,-1868.37,0.0,-4987.01,0.0,1350.25,0.0,11756.67,0.0,-3757.69,0.0,1710.3,0.0,-4466.58,0.0,4500.77,0.0,-2326.92
经营性应收项目的减少,0.0,-4297.52,0.0,-3075.03,0.0,-3527.58,0.0,-4784.66,0.0,-2348.64,0.0,-724.88,0.0,1933.92,0.0,-488.59,0.0,-1423.27,0.0,-8573.74,0.0,-2241.57,0.0,-9897.33,0.0,-2846.0,0.0,938.31,0.0,-3344.15,0.0,-13000.15,0.0,-6308.47,0.0,-1490.36,0.0,-4751.63,0.0,-16229.78,0.0,3539.16,0.0,4122.55,0.0,-3245.48,0.0,12526.59,0.0,-10951.57,0.0,-6124.29,0.0,-1086.92
经营性应付项目的增加,0.0,4018.31,0.0,6178.12,0.0,1255.45,0.0,9224.9,0.0,658.63,0.0,6649.49,0.0,-616.86,0.0,2251.43,0.0,-3686.93,0.0,9813.26,0.0,-4139.44,0.0,18252.09,0.0,-10426.43,0.0,5461.1,0.0,-6170.83,0.0,21363.28,0.0,-13821.56,0.0,-76.25,0.0,-17380.46,0.0,20297.81,0.0,-33244.9,0.0,-29108.23,0.0,-11328.81,0.0,-2560.47,0.0,-8224.99,0.0,4907.66,0.0,-10500.6
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.81,0.0,864.21,0.0,1773.72,0.0,699.63,0.0,1320.17,0.0,343.11,0.0,436.93,0.0,165.66,0.0,98.11,0.0,0.0
经营活动产生现金流量净额,0.0,-1916.11,0.0,7764.95,0.0,-2402.69,0.0,3525.74,0.0,-3239.4,0.0,3816.01,0.0,-1514.34,0.0,2403.29,0.0,-4177.43,0.0,4560.47,0.0,-8353.27,0.0,2994.69,0.0,-12602.97,0.0,6836.24,0.0,-14645.74,0.0,2612.22,0.0,-19912.85,0.0,12241.62,0.0,-22881.19,0.0,10547.87,0.0,-28183.87,0.0,-1930.0,0.0,-24021.57,0.0,15520.05,0.0,-28076.71,0.0,8486.75,0.0,-19660.57
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,11711.92,12202.33,0.0,0.0,16570.63,15099.54,18269.83,30031.73,27600.2,29242.84,29151.44,35231.13,35865.71,37749.94,34702.78,41085.1,39882.93,36337.3,0.0,36286.7,0.0,23706.02,0.0,35729.52,0.0,21535.51,0.0,21511.66,0.0,9418.91,0.0,21451.09,0.0,6523.34,0.0,15014.43,0.0,16132.91,0.0,35522.96,0.0,26184.62,0.0,28823.75,0.0,20298.96,0.0,32011.49,0.0,27397.95,0.0,48054.54,0.0,45467.8
现金的期初余额,12999.3,12999.3,0.0,0.0,26045.8,26045.8,26045.8,26045.8,30031.73,30031.73,30031.73,30031.73,35231.13,35231.13,35231.13,35231.13,41085.1,41085.1,0.0,41085.1,0.0,36930.52,0.0,37632.34,0.0,35729.52,0.0,35729.52,0.0,24512.64,0.0,24512.64,0.0,21451.09,0.0,21451.09,0.0,15014.43,0.0,15014.43,0.0,35522.96,0.0,35522.96,0.0,28823.75,0.0,28823.75,0.0,32011.49,0.0,32011.49,0.0,48054.54
现金等价物的期末余额,0.0,0.0,0.0,26045.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,12999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-1287.37,-796.97,0.0,13046.51,-9475.17,-10946.26,-7775.98,3985.93,-2431.53,-788.89,-880.29,5199.4,634.58,2518.81,-528.35,5853.97,-1202.17,-4747.81,0.0,-4798.4,0.0,-13224.49,0.0,-1902.82,0.0,-14194.01,0.0,-14217.86,0.0,-15093.73,0.0,-3061.55,0.0,-14927.76,0.0,-6436.66,0.0,1118.48,0.0,20508.53,0.0,-9338.34,0.0,-6699.22,0.0,-8524.79,0.0,3187.74,0.0,-4613.54,0.0,16043.05,0.0,-2586.75
