报表日期,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
财务费用,0.0,0.0,102.15,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.92,0.0,175.66,0.0,241.24,0.0,176.99,0.0,637.94,0.0,281.19,0.0,275.38,0.0,-278.53,0.0,0.0,0.0,28.72,0.0,45.23,0.0,6.87,0.0
投资损失,0.0,0.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.19,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,-88.91,0.0,-385.67,0.0,-730.31,0.0,-187.25,0.0,177.39,0.0,-180.34,0.0,-1737.85,0.0,398.83,0.0,119.94,0.0,262.25,0.0,43.91,0.0
递延所得税资产减少,0.0,0.0,-21.74,0.0,0.0,0.0,-86.51,0.0,-704.55,0.0,17.61,0.0,-287.36,0.0,-101.12,0.0,-254.22,0.0,-297.85,0.0,-447.26,0.0,-317.98,0.0,-217.46,0.0,-115.2,0.0,-548.8,0.0,-453.96,0.0,-693.07,0.0,-626.26,0.0,-1371.79,0.0,-1265.44,0.0,-2899.07,0.0,-740.51,0.0,-2139.16,0.0,-2731.62,0.0,-2757.53,0.0,-1820.14,0.0,-3519.57,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货的减少,0.0,0.0,-783.41,0.0,0.0,0.0,-1501.45,0.0,-924.28,0.0,-1282.71,0.0,-1538.89,0.0,-2411.94,0.0,-1464.95,0.0,-267.67,0.0,715.56,0.0,-471.93,0.0,140.87,0.0,2312.46,0.0,-2573.43,0.0,-9134.0,0.0,-8975.43,0.0,-5993.1,0.0,-7424.06,0.0,532.25,0.0,-8825.1,0.0,-615.28,0.0,-6429.66,0.0,-9884.55,0.0,-7035.23,0.0,2437.94,0.0,-10379.95,0.0
经营性应收项目的减少,0.0,0.0,-593.39,0.0,0.0,0.0,-3124.64,0.0,-440.28,0.0,-3663.93,0.0,-4011.55,0.0,-5982.45,0.0,-9602.95,0.0,-5691.91,0.0,-3958.02,0.0,-1744.76,0.0,-5177.48,0.0,-9238.84,0.0,-6101.24,0.0,-17325.94,0.0,-8155.33,0.0,-31750.24,0.0,-15161.58,0.0,-48821.98,0.0,-10413.01,0.0,-61864.73,0.0,-15656.28,0.0,-22575.88,0.0,-12163.85,0.0,-14587.81,0.0,11496.77,0.0
经营性应付项目的增加,0.0,0.0,896.03,0.0,0.0,0.0,-42.8,0.0,-1836.96,0.0,4444.6,0.0,-1064.57,0.0,9201.67,0.0,-3548.24,0.0,-2663.02,0.0,-3313.38,0.0,5307.75,0.0,-4425.41,0.0,3881.91,0.0,42.95,0.0,10698.5,0.0,-11324.65,0.0,35154.43,0.0,-14997.23,0.0,10228.41,0.0,-9794.37,0.0,29245.79,0.0,-14794.94,0.0,11854.38,0.0,-32302.37,0.0,-21588.31,0.0,-28942.59,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236.77,0.0,0.0,0.0,-150.89,0.0,0.0,0.0,-384.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经营活动产生现金流量净额,0.0,0.0,4307.39,0.0,0.0,0.0,344.91,0.0,-5809.29,0.0,4134.13,0.0,-6260.23,0.0,9403.19,0.0,-13802.25,0.0,1396.88,0.0,-6939.94,0.0,6753.61,0.0,-9490.02,0.0,4197.07,0.0,-7747.36,0.0,4182.02,0.0,-26537.54,0.0,20056.33,0.0,-40211.84,0.0,-13721.89,0.0,-40057.86,0.0,-5106.4,0.0,-45927.21,0.0,3286.9,0.0,-58046.17,0.0,-9788.6,0.0,-40346.65,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,4379.28,3997.51,11738.13,5335.28,4291.36,22563.21,28100.45,23464.82,20584.73,21919.79,26266.87,21167.28,19549.01,23617.39,35265.62,25612.88,25731.45,0.0,36624.99,0.0,26112.87,0.0,38612.5,0.0,28565.63,0.0,41772.41,0.0,33600.36,0.0,74511.04,0.0,43044.24,0.0,55922.99,0.0,26615.97,0.0,52115.76,0.0,169951.26,0.0,186805.72,0.0,36676.74,0.0,193129.86,0.0,106176.78,0.0,148792.42,0.0,102900.34,0.0
现金的期初余额,7470.44,7470.44,7470.44,11738.13,11738.13,11738.13,11738.13,28100.45,28100.45,28100.45,28100.45,26401.29,26266.87,26266.87,26266.87,35265.62,35265.62,0.0,35265.62,0.0,36624.99,0.0,36624.99,0.0,38612.5,0.0,38612.5,0.0,41772.41,0.0,60352.21,0.0,74511.04,0.0,74511.04,0.0,55922.99,0.0,55922.99,0.0,52115.76,0.0,52115.76,0.0,186805.72,0.0,186805.72,0.0,193129.86,0.0,193129.86,0.0,148792.42,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-3091.17,-3472.93,4267.69,-6402.85,-7446.77,10825.08,16362.33,-4635.63,-7515.72,-6180.66,-1833.59,-5234.01,-6717.86,-2649.48,8998.75,-9652.74,-9534.17,0.0,1359.37,0.0,-10512.12,0.0,1987.51,0.0,-10046.87,0.0,3159.91,0.0,-8172.06,0.0,14158.83,0.0,-31466.8,0.0,-18588.05,0.0,-29307.02,0.0,-3807.23,0.0,117835.5,0.0,134689.96,0.0,-150128.98,0.0,6324.14,0.0,-86953.08,0.0,-44337.44,0.0,-45892.08,0.0
