股票代码,股票名称,交易所
603321,梅轮电梯,上海
603322,超讯通信,上海
603323,苏农银行,上海
603326,我乐家居,上海
603327,福蓉科技,上海
603328,依顿电子,上海
603329,上海雅仕,上海
603330,上海天洋,上海
603331,百达精工,上海
603332,苏州龙杰,上海
603333,尚纬股份,上海
603335,迪生力,上海
603336,宏辉果蔬,上海
603337,杰克股份,上海
603338,浙江鼎力,上海
603339,四方科技,上海
603345,安井食品,上海
603348,文灿股份,上海
603351,威尔药业,上海
603353,和顺石油,上海
603355,莱克电气,上海
603356,华菱精工,上海
603357,设计总院,上海
603358,华达科技,上海
603359,东珠生态,上海
603360,百傲化学,上海
603363,傲农生物,上海
603365,水星家纺,上海
603366,日出东方,上海
603367,辰欣药业,上海
603368,柳药股份,上海
603369,今世缘,上海
603377,东方时尚,上海
603378,亚士创能,上海
603379,三美股份,上海
603380,易德龙,上海
603383,顶点软件,上海
603385,惠达卫浴,上海
603386,广东骏亚,上海
603387,基蛋生物,上海
603388,元成股份,上海
603389,*ST亚振,上海
603390,通达电气,上海
603392,万泰生物,上海
603393,新天然气,上海
603396,金辰股份,上海
603398,邦宝益智,上海
603399,吉翔股份,上海
603416,信捷电气,上海
603421,鼎信通讯,上海
603429,集友股份,上海
603439,贵州三力,上海
603444,吉比特,上海
603456,九洲药业,上海
603458,勘设股份,上海
603466,风语筑,上海
603477,振静股份,上海
603486,科沃斯,上海
603488,展鹏科技,上海
603489,八方股份,上海
603496,恒为科技,上海
603499,翔港科技,上海
603500,祥和实业,上海
603501,韦尔股份,上海
603505,金石资源,上海
603506,南都物业,上海
603507,振江股份,上海
603508,思维列控,上海
603515,欧普照明,上海
603516,淳中科技,上海
603517,绝味食品,上海
603518,锦泓集团,上海
603519,立霸股份,上海
603520,司太立,上海
603527,众源新材,上海
603528,多伦科技,上海
603530,神马电力,上海
603533,掌阅科技,上海
603535,嘉诚国际,上海
603536,惠发食品,上海
603538,美诺华,上海
603551,奥普家居,上海
603555,*ST贵人,上海
603556,海兴电力,上海
603557,起步股份,上海
603558,健盛集团,上海
603559,中通国脉,上海
603566,普莱柯,上海
603567,珍宝岛,上海
603568,伟明环保,上海
603569,长久物流,上海
603577,汇金通,上海
603578,三星新材,上海
603579,荣泰健康,上海
603580,艾艾精工,上海
603583,捷昌驱动,上海
603585,苏利股份,上海
603586,金麒麟,上海
603587,地素时尚,上海
603588,高能环境,上海
603589,口子窖,上海
603590,康辰药业,上海
603595,东尼电子,上海
603596,伯特利,上海
603598,引力传媒,上海
603599,广信股份,上海
603600,永艺股份,上海
603601,再升科技,上海
603602,纵横通信,上海
603603,博天环境,上海
603605,珀莱雅,上海
603606,东方电缆,上海
603607,京华激光,上海
603608,天创时尚,上海
603609,禾丰牧业,上海
603610,麒盛科技,上海
603611,诺力股份,上海
603612,索通发展,上海
603613,国联股份,上海
603615,茶花股份,上海
603616,韩建河山,上海
603617,君禾股份,上海
603618,杭电股份,上海
603619,中曼石油,上海
603626,科森科技,上海
603628,清源股份,上海
603629,利通电子,上海
603630,拉芳家化,上海
603633,徕木股份,上海
603636,南威软件,上海
603637,镇海股份,上海
603638,艾迪精密,上海
603639,海利尔,上海
603648,畅联股份,上海
603650,彤程新材,上海
603655,朗博科技,上海
603656,泰禾光电,上海
603657,春光科技,上海
603658,安图生物,上海
603659,璞泰来,上海
603660,苏州科达,上海
603661,恒林股份,上海
603662,柯力传感,上海
603663,三祥新材,上海
603665,康隆达,上海
603666,亿嘉和,上海
603667,五洲新春,上海
603668,天马科技,上海
603669,灵康药业,上海
603676,卫信康,上海
603677,奇精机械,上海
603678,火炬电子,上海
603679,华体科技,上海
603680,今创集团,上海
603681,永冠新材,上海
603682,锦和商业,上海
603683,晶华新材,上海
603685,晨丰科技,上海
603686,龙马环卫,上海
603687,大胜达,上海
603688,石英股份,上海
603689,皖天然气,上海
603690,至纯科技,上海
603693,江苏新能,上海
603696,安记食品,上海
603697,有友食品,上海
603698,航天工程,上海
603699,纽威股份,上海
603700,宁水集团,上海
603701,德宏股份,上海
603703,盛洋科技,上海
603706,东方环宇,上海
603707,健友股份,上海
603708,家家悦,上海
603709,中源家居,上海
603711,香飘飘,上海
603712,七一二,上海
603713,密尔克卫,上海
603716,塞力斯,上海
603717,天域生态,上海
603718,海利生物,上海
603719,良品铺子,上海
603721,中广天择,上海
603722,阿科力,上海
603725,天安新材,上海
603726,朗迪集团,上海
603727,博迈科,上海
603728,鸣志电器,上海
603729,龙韵股份,上海
603730,岱美股份,上海
603733,仙鹤股份,上海
603737,三棵树,上海
603738,泰晶科技,上海
603739,蔚蓝生物,上海
603755,日辰股份,上海
603757,大元泵业,上海
603758,秦安股份,上海
603766,隆鑫通用,上海
603767,中马传动,上海
603768,常青股份,上海
603773,沃格光电,上海
603776,永安行,上海
603777,来伊份,上海
603778,乾景园林,上海
603779,ST威龙,上海
603786,科博达,上海
603787,新日股份,上海
603788,宁波高发,上海
603789,星光农机,上海
603790,雅运股份,上海
603797,联泰环保,上海
603798,康普顿,上海
603799,华友钴业,上海
603800,道森股份,上海
603801,志邦家居,上海
603803,瑞斯康达,上海
603806,福斯特,上海
603808,歌力思,上海
603809,豪能股份,上海
603810,丰山集团,上海
603811,诚意药业,上海
603813,原尚股份,上海
603815,交建股份,上海
603816,顾家家居,上海
603817,海峡环保,上海
603818,曲美家居,上海
603819,神力股份,上海
603822,嘉澳环保,上海
603823,百合花,上海
603825,华扬联众,上海
603826,坤彩科技,上海
603828,柯利达,上海
603829,洛凯股份,上海
603833,欧派家居,上海
603838,四通股份,上海
603839,安正时尚,上海
603843,正平股份,上海
603848,好太太,上海
603855,华荣股份,上海
603856,东宏股份,上海
603858,步长制药,上海
603859,能科股份,上海
603860,中公高科,上海
603861,白云电器,上海
603863,松炀资源,上海
603866,桃李面包,上海
603867,新化股份,上海
603868,飞科电器,上海
603869,新智认知,上海
603871,嘉友国际,上海
603876,鼎胜新材,上海
603877,太平鸟,上海
603878,武进不锈,上海
603879,永悦科技,上海
603880,南卫股份,上海
603881,数据港,上海
603882,金域医学,上海
603883,老百姓,上海
603885,吉祥航空,上海
603886,元祖股份,上海
603887,城地股份,上海
603888,新华网,上海
603889,新澳股份,上海
603890,春秋电子,上海
603893,瑞芯微,上海
603895,天永智能,上海
603896,寿仙谷,上海
603897,长城科技,上海
603898,好莱客,上海
603899,晨光文具,上海
603900,莱绅通灵,上海
603901,永创智能,上海
603903,中持股份,上海
603906,龙蟠科技,上海
603908,牧高笛,上海
603909,合诚股份,上海
603912,佳力图,上海
603915,国茂股份,上海
603916,苏博特,上海
603917,合力科技,上海
603918,金桥信息,上海
603919,金徽酒,上海
603920,世运电路,上海
603922,金鸿顺,上海
603926,铁流股份,上海
603927,中科软,上海
603928,兴业股份,上海
603929,亚翔集成,上海
603933,睿能科技,上海
603936,博敏电子,上海
603937,丽岛新材,上海
603938,三孚股份,上海
603087,甘李药业,上海
